usuario_id,publicaciones,likes_recibidos,comentarios_recibidos,seguidores,horas_uso,tasa_interaccion
4224,13,509,55,223,34.46,16.3686
4225,16,1007,131,344,32.6,34.904
4226,8,754,152,857,32.02,28.2992
4227,9,552,101,451,43.48,15.0181
4228,13,362,80,174,23.93,18.4724
4229,10,554,137,597,31.19,22.1531
4230,13,1123,173,556,28.55,45.3958
4231,11,647,113,241,46.06,16.5017
4232,11,652,156,171,28.96,27.9028
4233,9,744,171,1444,29.15,31.3945
4234,13,682,142,889,41.27,19.9669
4235,12,411,64,226,53.1,8.945
4236,13,400,37,604,57.42,7.6104
4237,13,458,102,316,54.56,10.2638
4238,11,812,176,425,31.47,31.3934
4239,21,900,207,362,35.69,31.013
4240,17,440,90,107,49.74,10.6553
4241,13,346,51,125,61.13,6.4949
4242,13,259,37,440,32.9,8.997
4243,11,604,107,313,66.39,10.7098
4244,10,594,81,124,29.2,23.116
4245,16,581,132,360,39.69,17.9636
4246,6,369,54,276,28.39,14.8982
4247,12,652,57,180,37.55,18.8796
4248,14,796,70,158,50.79,17.0506
4249,12,751,123,169,34.45,25.371
4250,9,235,51,489,21.81,13.113
4251,13,794,146,776,38.05,24.7056
4252,17,742,185,105,33.18,27.9373
4253,10,482,118,509,43.71,13.7284
4254,15,1281,108,875,49.75,27.9187
4255,20,1492,338,411,48.11,38.0407
4256,15,1009,179,332,39.8,29.8474
4257,7,284,38,355,31.34,10.2743
4258,15,413,95,208,51.07,9.948
4259,16,774,86,533,34.94,24.6158
4260,11,490,113,495,34.51,17.4728
4261,14,316,34,497,30.34,11.536
4262,15,1274,271,605,38.06,40.5963
4263,17,1097,203,159,29.51,44.0603
4264,7,624,64,525,42.38,16.2323
4265,7,465,101,216,42.59,13.288
4266,13,437,84,465,33.25,15.6702
4267,7,282,27,109,56.38,5.4809
4268,6,496,87,770,35.96,16.2105
4269,13,291,49,318,24.91,13.6496
4270,17,744,124,161,35.86,24.2078
4271,7,230,26,169,51.34,4.9866
4272,13,259,61,311,27.69,11.5555
4273,10,510,60,744,48.62,11.7226
4274,11,497,63,453,40.29,13.8982
4275,9,266,50,492,19.91,15.8708
4276,12,286,70,312,45.3,7.8592
4277,6,130,13,309,40.95,3.4924
4278,13,746,141,206,39.49,22.4618
4279,12,856,185,1478,42.85,24.2914
4280,12,244,51,687,51.05,5.779
4281,14,463,52,77,26.78,19.2337
4282,12,235,35,404,45.02,5.9968
4283,18,1071,176,549,40.66,30.672
4284,8,661,61,384,36.61,19.7201
4285,13,543,85,173,38.18,16.4474
4286,5,404,60,976,26.24,17.6844
4287,17,962,237,330,35.89,33.4036
4288,14,799,123,261,40.28,22.8906
4289,12,315,54,461,20.38,18.1097
4290,15,1006,210,549,31.58,38.5045
4291,12,336,76,420,52.65,7.8259
4292,10,202,20,222,34.95,6.3515
4293,13,521,75,243,37.25,16.001
4294,13,493,80,249,34.94,16.3996
4295,13,687,168,305,59.62,14.3419
4296,11,522,118,459,44.07,14.5208
4297,15,1071,164,570,47.0,26.2769
4298,17,1035,250,418,34.85,36.8756
4299,14,336,46,390,46.4,8.2336
4300,16,395,36,294,34.42,12.5212
4301,13,729,100,375,44.81,18.5022
4302,16,479,71,209,34.45,15.9636
4303,15,411,53,276,43.44,10.6809
4304,9,252,37,233,50.56,5.7157
4305,14,727,142,313,61.13,14.2153
4306,13,241,39,858,31.73,8.8235
4307,14,343,29,418,46.26,8.0411
4308,15,281,48,192,64.58,5.0945
4309,9,182,20,154,30.34,6.6571
4310,12,281,69,628,55.66,6.2881
4311,14,285,69,127,47.9,7.3902
4312,18,1295,129,492,54.54,26.1072
4313,15,458,99,324,36.75,15.158
4314,8,166,21,397,41.4,4.5169
4315,9,452,62,1507,47.04,10.9263
4316,12,757,75,308,34.98,23.7842
4317,14,502,76,526,36.32,15.9151
4318,17,1205,165,380,37.12,36.9068
4319,13,223,32,275,40.56,6.2875
4320,13,898,126,525,38.76,26.4171
4321,7,249,50,175,18.57,16.0977
4322,26,993,84,512,25.77,41.7928
4323,14,453,85,157,29.92,17.9804
4324,7,459,77,266,55.83,9.6008
4325,13,273,24,811,43.55,6.8198
4326,10,353,62,432,40.84,10.1604
4327,5,333,67,249,48.93,8.1752
4328,17,915,167,265,35.8,30.2202
4329,9,680,113,411,51.04,15.5354
4330,17,778,135,218,33.06,27.6124
4331,7,227,54,614,41.78,6.726
4332,14,596,67,273,50.22,13.2013
4333,12,687,112,106,32.69,24.4413
4334,10,363,32,376,49.18,8.0325
4335,18,331,31,179,36.0,10.0566
4336,8,158,15,81,54.29,3.1865
4337,10,611,149,139,43.25,17.5732
4338,8,257,54,377,28.45,10.93
4339,7,188,46,251,38.2,6.1264
4340,18,997,108,579,16.2,68.2281
4341,12,300,34,386,38.38,8.7026
4342,18,831,69,295,28.38,31.7098
4343,9,566,134,368,39.26,17.8281
4344,12,335,49,422,30.53,12.5775
4345,12,959,95,688,56.47,18.6641
4346,11,434,95,143,38.06,13.8989
4347,4,167,26,135,33.55,5.7524
4348,16,473,56,569,41.41,12.7759
4349,13,491,53,515,42.5,12.8007
4350,15,857,144,217,41.97,23.8506
4351,15,1220,107,416,22.4,59.2377
4352,9,122,27,165,29.83,4.9946
4353,14,515,63,346,64.55,8.9536
4354,17,1325,143,425,38.57,38.0601
4355,11,556,47,461,42.34,14.242
4356,11,219,35,411,20.98,12.1095
4357,9,830,77,646,46.77,19.391
4358,12,459,78,527,46.5,11.5483
4359,12,836,137,188,36.8,26.4396
4360,8,410,70,385,24.05,19.959
4361,17,572,110,204,27.9,24.4424
4362,12,368,32,333,41.97,9.5301
4363,16,351,62,357,27.95,14.7782
4364,18,711,167,148,56.6,15.5122
4365,20,610,86,398,33.71,20.648
4366,12,877,135,816,49.59,20.4089
4367,12,459,61,325,31.15,16.6909
4368,14,280,58,131,12.24,27.6102
4369,15,1091,104,240,38.33,31.1746
4370,18,1411,286,379,31.15,54.4801
4371,9,408,101,245,35.48,14.3473
4372,12,198,30,64,44.18,5.1606
4373,9,290,26,220,37.75,8.3711
4374,5,131,16,483,39.2,3.7496
4375,15,750,128,374,34.54,25.419
4376,11,250,59,243,35.51,8.7014
4377,13,269,46,214,41.25,7.6357
4378,11,468,104,198,41.67,13.7261
4379,12,353,30,219,24.38,15.7093
4380,10,672,77,206,45.4,16.4963
4381,10,159,36,354,67.09,2.9065
4382,15,313,48,559,32.48,11.1147
4383,14,431,46,192,40.97,11.6427
4384,13,975,103,316,50.5,21.3485
4385,17,881,209,120,49.25,22.1341
4386,10,622,141,787,37.58,20.3021
4387,15,645,102,449,43.82,17.0478
4388,16,298,65,438,48.58,7.472
4389,9,494,113,221,39.74,15.276
4390,15,1190,277,320,41.44,35.4
4391,15,1344,147,1252,45.52,32.752
4392,15,558,132,375,22.29,30.9591
4393,10,411,88,350,36.06,13.8365
4394,14,810,183,831,36.1,27.5064
4395,14,1133,106,544,35.85,34.5621
4396,12,965,211,374,45.69,25.7411
4397,4,93,17,192,22.43,4.9044
4398,14,671,164,384,30.97,26.9586
4399,17,626,122,172,28.72,26.0423
4400,16,815,101,277,19.64,46.6441
4401,15,1101,89,550,36.24,32.8329
4402,17,701,135,321,29.8,28.0579
4403,17,899,93,267,38.76,25.5928
4404,8,371,30,207,53.42,7.5065
4405,14,523,72,246,23.58,25.2375
4406,11,255,23,744,34.33,8.0983
4407,12,952,186,555,44.86,25.3674
4408,7,269,26,428,37.74,7.8174
4409,10,524,90,463,51.83,11.8466
4410,9,152,25,288,46.82,3.7802
4411,8,403,74,123,39.85,11.9686
4412,19,1126,279,548,17.73,79.2374
4413,7,146,30,110,36.58,4.8119
4414,13,445,76,226,25.77,20.2207
4415,11,840,170,296,33.14,30.4741
4416,9,207,32,149,36.46,6.5542
4417,14,407,98,202,60.74,8.3145
4418,16,354,35,261,31.39,12.3936
4419,18,1691,317,749,59.55,33.722
4420,10,862,71,657,37.08,25.159
4421,15,822,157,615,37.91,25.8236
4422,16,1356,327,621,31.39,53.6089
4423,8,630,145,456,38.46,20.1525
4424,10,768,174,835,31.64,29.7722
4425,9,163,35,303,61.95,3.1959
4426,14,1166,235,410,43.9,31.9123
4427,10,656,137,395,45.53,17.4153
4428,12,315,46,362,40.78,8.8514
4429,9,171,26,240,28.34,6.9509
4430,10,395,51,388,28.66,15.5629
4431,10,711,173,411,44.28,19.9632
4432,19,1453,306,462,42.56,41.3253
4433,13,931,201,280,45.39,24.9388
4434,12,282,25,338,46.72,6.5717
4435,10,810,153,650,34.14,28.2106
4436,15,599,57,202,31.4,20.8933
4437,19,998,180,205,40.9,28.8013
4438,7,431,39,187,28.33,16.5886
4439,9,262,55,716,17.06,18.5805
4440,10,270,37,256,39.41,7.7907
4441,17,614,117,140,32.12,22.7566
4442,11,215,44,177,40.37,6.4152
4443,10,645,145,307,47.85,16.5102
4444,23,1015,170,223,18.76,63.1577
4445,10,906,180,1017,63.09,17.2125
4446,10,328,35,605,48.58,7.4725
4447,11,468,75,250,46.5,11.6765
4448,15,573,139,327,44.05,16.1627
4449,14,804,157,300,36.48,26.3396
4450,8,222,51,324,43.61,6.2602
4451,5,103,25,153,35.41,3.6146
4452,12,1015,177,502,39.6,30.0996
4453,14,537,48,329,24.59,23.7912
4454,11,647,58,118,34.31,20.55
4455,10,492,56,525,62.36,8.7884
4456,11,817,197,572,45.05,22.5093
4457,12,806,115,306,46.75,19.6998
4458,15,265,32,303,12.81,23.1932
4459,17,980,98,198,40.98,26.3054
4460,10,562,58,286,43.28,14.3244
4461,14,437,104,483,50.44,10.7259
4462,10,255,36,136,28.55,10.1933
4463,8,354,73,322,40.18,10.6259
4464,15,266,53,207,41.5,7.6864
4465,16,1120,186,184,29.55,44.19
4466,8,461,60,349,31.84,16.3608
4467,17,618,120,181,42.13,17.5156
4468,13,807,158,194,38.01,25.3911
4469,10,692,152,776,41.95,20.1202
4470,11,631,148,192,37.26,20.9045
4471,12,718,156,212,34.04,25.6762
4472,14,335,59,355,38.05,10.3553
4473,8,448,36,662,41.52,11.658
4474,11,746,129,304,52.42,16.6924
4475,15,1164,145,852,31.07,42.1369
4476,7,322,38,293,30.42,11.8337
4477,13,566,106,368,42.24,15.9075
4478,14,259,49,313,39.12,7.8735
4479,12,269,54,285,27.31,11.8259
4480,10,250,49,207,23.04,12.9773
4481,19,1001,172,112,41.12,28.5271
4482,7,126,17,111,26.22,5.4544
4483,7,198,47,231,34.43,7.115
4484,12,757,80,425,38.56,21.705
4485,15,459,104,359,49.42,11.3922
4486,11,335,48,365,26.77,14.3066
4487,15,1175,150,375,42.33,31.302
4488,19,847,210,253,32.1,32.9233
4489,18,712,88,158,36.85,21.7121
4490,16,314,57,127,31.96,11.6079
4491,16,1385,136,551,25.64,59.315
4492,14,364,68,295,44.14,9.7869
4493,10,650,136,193,37.07,21.2016
4494,11,319,68,237,27.45,14.0976
4495,11,334,57,229,44.15,8.8553
4496,7,166,26,359,53.09,3.6163
4497,15,343,36,565,42.37,8.9457
4498,11,707,153,483,38.81,22.1588
4499,11,484,91,208,42.59,13.5013
4500,12,615,76,166,46.94,14.7218
4501,13,789,75,786,21.57,40.0624
4502,9,289,70,126,36.65,9.7943
4503,15,1432,147,921,45.27,34.8779
4504,12,391,45,338,15.23,28.6266
4505,11,855,196,820,37.24,28.2189
4506,10,212,48,188,33.22,7.8267
4507,8,529,105,167,39.31,16.1301
4508,10,372,54,136,19.47,21.8782
4509,3,91,15,219,38.92,2.7234
4510,10,214,25,168,40.69,5.8737
4511,8,215,51,227,33.62,7.9113
4512,13,427,103,114,27.18,19.4975
4513,12,877,164,377,37.98,27.4071
4514,12,735,138,624,31.63,27.6
4515,12,752,98,895,39.91,21.2994
4516,8,152,26,255,30.79,5.7808
4517,16,1375,246,554,26.44,61.3072
4518,8,279,31,543,31.67,9.7889
4519,7,478,70,462,47.63,11.5043
4520,9,499,100,136,35.04,17.0945
4521,12,784,178,304,42.02,22.8953
4522,14,309,66,346,59.89,6.2618
4523,14,947,85,525,39.92,25.8537
4524,11,321,43,224,32.33,11.2586
4525,7,331,52,183,45.47,8.4223
4526,14,663,92,108,53.58,14.0903
4527,11,271,34,112,54.26,5.6207
4528,5,363,72,581,31.96,13.6122
4529,13,365,47,385,19.98,20.6161
4530,9,656,92,371,57.84,12.932
4531,7,629,101,640,33.96,21.4949
4532,11,398,54,637,34.12,13.2485
4533,14,825,150,280,41.52,23.4815
4534,12,406,64,187,31.47,14.9352
4535,14,1021,153,239,40.71,28.8394
4536,12,755,179,351,48.69,19.1845
4537,14,1115,192,391,41.11,31.7938
4538,10,474,93,307,52.55,10.7905
4539,13,306,40,281,56.42,6.1326
4540,11,327,69,234,26.26,15.0779
4541,8,418,53,335,32.97,14.286
4542,13,248,22,158,42.44,6.3626
4543,11,1006,152,920,45.33,25.5474
4544,19,660,71,548,47.62,15.3517
4545,14,580,97,336,45.17,14.9869
4546,12,967,232,413,19.23,62.3401
4547,14,532,71,294,45.67,13.2032
4548,10,178,39,256,46.3,4.6869
4549,25,547,75,181,64.96,9.5747
4550,13,901,112,212,14.21,71.3035
4551,14,542,76,211,39.94,15.4731
4552,13,356,58,347,37.12,11.1516
4553,11,933,74,674,33.49,30.0643
4554,16,1014,110,746,29.74,37.7937
4555,18,811,164,286,49.34,19.7628
4556,17,864,191,266,26.56,39.7246
4557,16,357,56,200,70.11,5.891
4558,12,189,43,173,42.45,5.4648
4559,9,343,35,545,28.05,13.4764
4560,12,848,200,408,52.49,19.967
4561,11,616,53,250,30.92,21.6359
4562,9,613,63,234,38.34,17.6333
4563,10,514,119,154,51.15,12.375
4564,7,606,144,1107,26.16,28.6645
4565,9,530,57,321,31.31,18.7509
4566,13,452,103,246,46.34,11.9759
4567,16,1085,90,246,49.16,23.9021
4568,16,1396,186,586,54.44,29.0613
4569,14,648,67,824,37.74,18.9479
4570,11,426,73,293,39.47,12.6429
4571,14,1311,229,875,42.33,36.3766
4572,12,554,131,158,18.38,37.2641
4573,13,229,19,465,24.7,10.0397
4574,13,561,82,151,65.72,9.7842
4575,11,576,126,321,43.39,16.1784
4576,6,196,38,263,26.33,8.8882
4577,7,161,12,149,51.44,3.3631
4578,13,778,137,498,40.32,22.6919
4579,14,306,53,243,41.31,8.6905
4580,14,407,82,250,40.16,12.176
4581,7,247,50,329,45.93,6.4657
4582,14,969,193,614,45.9,25.3171
4583,7,244,33,547,39.84,6.9537
4584,14,615,150,492,44.57,17.1626
4585,14,788,128,372,45.44,20.1578
4586,20,1477,237,463,43.27,39.6148
4587,8,133,26,135,33.77,4.7081
4588,17,680,76,427,37.46,20.1813
4589,17,457,87,208,31.48,17.2794
4590,8,324,27,383,41.19,8.5223
4591,7,357,77,240,31.53,13.7642
4592,11,637,107,826,45.11,16.4926
4593,12,548,61,469,40.36,15.0896
4594,18,396,87,776,26.39,18.301
4595,18,1434,341,667,37.7,47.0777
4596,13,448,45,93,52.26,9.4341
4597,12,684,115,323,20.47,39.0393
4598,9,522,80,292,33.95,17.7333
4599,10,559,92,331,45.13,14.4265
4600,16,874,189,157,25.99,40.8994
4601,11,1081,124,992,37.11,32.4708
4602,14,781,106,169,47.01,18.8681
4603,9,264,33,650,36.04,8.242
4604,13,732,136,266,49.19,17.6454
4605,15,299,57,431,47.34,7.5205
4606,10,667,87,377,45.48,16.5772
4607,10,413,51,138,32.69,14.1947
4608,16,746,141,636,34.09,26.0193
4609,8,297,62,175,31.99,11.2217
4610,7,348,54,839,55.69,7.2179
4611,7,151,30,341,32.95,5.4934
4612,8,548,119,234,26.31,25.354
4613,14,832,81,134,45.21,20.1933
4614,16,1143,125,379,36.58,34.6597
4615,15,381,48,204,43.53,9.8555
4616,15,369,84,67,54.64,8.2913
4617,9,775,149,467,32.66,28.2875
4618,8,262,27,783,39.74,7.2726
4619,8,350,83,500,31.71,13.6567
4620,11,254,25,674,21.83,12.781
4621,8,337,62,184,48.91,8.1575
4622,12,689,160,224,44.83,18.9375
4623,13,726,149,378,44.09,19.8459
4624,11,295,36,400,26.65,12.4214
4625,15,1128,95,751,41.54,29.4449
4626,12,315,55,151,27.23,13.5899
4627,10,887,79,1319,48.55,19.8959
4628,11,798,192,460,49.81,19.8737
4629,12,800,78,316,51.89,16.9203
4630,11,354,57,78,30.06,13.6742
4631,18,1272,157,679,50.65,28.2117
4632,8,128,19,183,31.84,4.6162
4633,12,194,20,166,38.17,5.6066
4634,8,230,23,220,37.38,6.7684
4635,14,367,69,247,41.5,10.505
4636,12,926,193,291,40.39,27.7053
4637,13,799,186,214,52.97,18.5962
4638,14,951,177,201,42.58,26.4911
4639,14,809,73,273,48.31,18.2554
4640,13,302,48,199,46.8,7.4787
4641,9,241,34,843,57.16,4.8109
4642,16,861,155,226,36.95,27.4953
4643,12,720,101,217,34.89,23.5302
4644,5,358,31,572,43.87,8.8675
4645,16,317,32,786,32.36,10.785
4646,16,865,183,187,38.03,27.5567
4647,7,451,100,341,35.06,15.7177
4648,8,167,34,453,39.48,5.0912
4649,12,996,216,667,51.0,23.7625
4650,16,1099,179,466,46.7,27.3634
4651,17,1307,123,910,35.11,40.7348
4652,11,679,140,458,47.48,17.2492
4653,13,420,80,131,52.29,9.5629
4654,17,957,131,412,54.25,20.0543
4655,17,721,61,680,55.76,14.0253
4656,15,834,171,173,43.47,23.1202
4657,7,435,54,785,44.16,11.0743
4658,11,404,74,519,40.3,11.8602
4659,13,256,32,274,22.64,12.7184
4660,7,482,96,472,63.68,9.0769
4661,10,383,69,127,36.4,12.4176
4662,14,1206,291,903,40.5,36.9611
4663,12,513,109,177,46.21,13.461
4664,19,600,104,174,46.59,15.1104
4665,11,576,123,526,41.38,16.891
4666,7,267,62,235,47.81,6.8811
4667,9,114,23,116,55.97,2.4477
4668,9,625,149,555,26.91,28.7648
4669,15,613,75,159,39.99,17.2032
4670,12,477,101,292,34.29,16.8538
4671,12,688,108,344,44.75,17.7876
4672,13,457,39,328,49.04,10.1135
4673,12,276,38,109,20.6,15.2424
4674,11,513,42,155,36.03,15.4056
4675,17,681,57,272,39.23,18.8119
4676,18,1194,213,459,13.85,101.573
4677,10,505,62,522,19.96,28.4011
4678,17,311,63,300,46.62,8.0223
4679,5,290,61,430,40.01,8.7729
4680,10,494,98,505,31.24,18.9481
4681,7,540,78,936,41.58,14.8624
4682,19,1443,253,590,36.45,46.5259
4683,15,488,98,365,48.31,12.1307
4684,12,457,97,261,69.96,7.919
4685,10,265,38,446,30.37,9.9782
4686,16,1217,292,462,38.03,39.6832
4687,13,1025,193,558,31.88,38.2086
4688,11,392,31,348,39.15,10.8043
4689,16,574,95,254,25.84,25.893
4690,10,268,37,314,35.8,8.5186
4691,19,623,119,401,32.82,22.6091
4692,13,610,124,1008,43.88,16.7258
4693,12,488,49,190,36.39,14.7555
4694,13,565,49,165,38.42,15.9808
4695,10,298,54,402,25.87,13.6046
4696,9,324,38,263,48.85,7.4106
4697,10,141,13,144,21.84,7.0521
4698,10,652,97,220,35.09,21.3423
4699,18,304,45,167,38.26,9.1221
4700,14,472,66,127,41.15,13.073
4701,10,416,44,247,51.94,8.8571
4702,18,811,173,859,33.1,29.7307
4703,7,537,55,269,37.44,15.8115
4704,13,538,100,345,45.3,14.0843
4705,19,1117,232,196,37.86,35.63
4706,16,975,207,173,33.08,35.7333
4707,13,578,93,275,41.18,16.2962
4708,9,717,77,821,45.23,17.5559
4709,7,355,35,544,27.01,14.4412
4710,8,552,60,363,21.73,28.1607
4711,10,310,26,294,44.33,7.5798
4712,6,470,89,373,28.69,19.4809
4713,24,359,33,123,41.02,9.5572
4714,8,274,58,259,32.7,10.1528
4715,13,303,60,189,42.09,8.6242
4716,11,304,42,609,49.73,6.9581
4717,17,428,91,317,28.52,18.199
4718,13,558,93,331,48.94,13.3031
4719,11,1064,98,1051,47.31,24.5589
4720,7,188,45,77,40.64,5.7331
4721,14,423,39,426,24.06,19.2013
4722,11,1030,117,861,41.55,27.6055
4723,9,497,90,255,39.21,14.9689
4724,12,772,190,224,27.0,35.6319
4725,11,481,112,278,33.41,17.7518
4726,19,909,97,238,37.47,26.8465
4727,14,558,75,392,45.28,13.9803
4728,16,646,103,242,44.32,16.9001
4729,13,242,44,370,38.13,7.5016
4730,10,626,108,450,42.66,17.2051
4731,6,451,91,444,45.07,12.0259
4732,17,623,102,510,37.98,19.0913
4733,7,357,81,125,51.55,8.4962
4734,12,431,89,357,9.52,54.6396
4735,11,446,89,506,47.09,11.3623
4736,14,1019,150,264,31.48,37.132
4737,6,406,92,746,34.32,14.5118
4738,9,739,150,396,35.35,25.1499
4739,18,1022,163,657,29.61,40.0251
4740,10,205,26,166,43.76,5.2794
4741,10,517,65,103,44.46,13.0909
4742,10,471,53,296,40.33,12.9927
4743,11,477,111,947,30.89,19.0358
4744,16,761,183,134,50.0,18.8817
4745,15,335,71,652,27.23,14.9099
4746,10,197,49,129,60.72,4.0514
4747,12,338,27,401,22.7,16.0795
4748,11,878,134,413,50.32,20.1132
4749,12,893,186,284,28.06,38.4514
4750,9,479,58,364,37.16,14.4516
4751,16,483,40,413,30.43,17.1853
4752,10,319,75,346,44.35,8.8832
4753,13,1107,165,526,40.76,31.2093
4754,13,1119,154,777,29.34,43.3878
4755,9,538,50,739,52.22,11.2594
4756,17,638,143,736,29.7,26.2961
4757,10,607,139,252,48.78,15.2923
4758,14,656,134,233,28.65,27.575
4759,11,584,142,269,44.27,16.4006
4760,13,410,46,397,52.86,8.6261
4761,8,225,46,638,38.59,7.0234
4762,18,297,67,166,40.5,8.9876
4763,11,513,112,147,52.41,11.9257
4764,9,613,107,263,35.47,20.2984
4765,12,319,52,781,29.38,12.6264
4766,4,312,61,437,45.84,8.1375
4767,9,454,86,188,43.72,12.3518
4768,15,1055,170,274,35.88,34.1454
4769,15,1164,134,440,40.47,32.0763
4770,13,403,78,346,33.94,14.1738
4771,15,217,45,222,14.08,18.6024
4772,9,150,14,304,41.62,3.9405
4773,15,922,223,582,42.85,26.7237
4774,12,832,107,423,38.96,24.1015
4775,10,161,23,288,39.7,4.635
4776,11,815,120,263,27.03,34.5947
4777,12,831,126,229,37.72,25.3715
4778,14,448,46,236,38.93,12.6889
4779,16,278,49,359,64.7,5.0537
4780,9,174,28,428,30.4,6.6445
4781,14,1256,205,742,30.47,47.9507
4782,14,492,94,344,48.66,12.0424
4783,14,730,99,765,52.78,15.7073
4784,10,406,59,459,56.74,8.1959
4785,9,430,104,215,43.85,12.1784
4786,12,376,46,168,36.72,11.493
4787,12,889,130,309,52.18,19.5287
4788,11,706,91,644,39.2,20.3314
4789,13,830,176,491,44.38,22.6695
4790,17,430,49,327,44.03,10.8778
4791,13,284,69,257,38.96,9.06
4792,10,376,36,176,32.1,12.8366
4793,15,1193,194,447,42.6,32.5601
4794,14,914,79,296,49.9,19.9003
4795,16,269,45,214,17.43,18.0162
4796,9,207,43,306,24.84,10.0625
4797,14,1002,84,195,26.65,40.7571
4798,16,859,148,483,42.48,23.703
4799,15,645,114,205,41.25,18.3999
4800,11,684,145,226,40.07,20.6906
4801,11,211,47,346,40.83,6.3196
4802,15,364,55,91,33.35,12.5627
4803,9,672,150,1082,48.93,16.8008
4804,17,1041,237,181,24.0,53.2394
4805,9,530,131,140,40.63,16.2694
4806,14,1057,123,305,46.07,25.6142
4807,8,524,96,619,31.91,19.4326
4808,12,611,72,357,48.74,14.0134
4809,14,984,151,445,29.87,37.995
4810,12,206,24,365,37.29,6.1675
4811,18,557,89,79,21.86,29.5488
4812,16,642,146,286,50.79,15.5141
4813,12,139,33,120,46.53,3.6967
4814,14,217,22,130,49.26,4.8514
4815,12,355,42,595,36.17,10.9762
4816,12,589,131,342,44.8,16.073
4817,12,662,94,162,49.2,15.3663
4818,13,778,180,329,30.94,30.9646
4819,16,839,172,143,38.83,26.0374
4820,12,232,47,218,40.89,6.8237
4821,12,932,174,351,45.2,24.4682
4822,14,796,152,121,37.81,25.0722
4823,13,885,212,324,54.22,20.2321
4824,14,453,60,212,48.68,10.5372
4825,8,346,30,194,47.32,7.9467
4826,18,497,92,107,30.15,19.5336
4827,11,508,75,543,25.23,23.1115
4828,8,413,46,413,32.6,14.0815
4829,10,423,84,524,32.04,15.8217
4830,5,152,18,286,17.49,9.7226
4831,11,257,47,547,32.22,9.4365
4832,12,478,102,613,30.7,18.8924
4833,8,142,16,242,36.67,4.3084
4834,11,924,205,459,29.65,38.0757
4835,12,255,45,305,48.65,6.1669
4836,8,465,104,406,26.7,21.3129
4837,8,409,59,155,44.8,10.4461
4838,15,1034,208,489,45.12,27.5273
4839,9,708,74,662,37.4,20.9119
4840,10,509,78,373,52.57,11.1656
4841,18,301,25,389,25.2,12.9367
4842,15,586,95,288,21.65,31.4594
4843,12,440,50,356,43.21,11.341
4844,16,1021,106,942,35.09,32.1214
4845,16,488,76,488,20.88,27.0138
4846,16,479,104,150,37.18,15.6802
4847,14,504,85,358,35.88,16.4149
4848,12,597,136,871,29.03,25.2491
4849,16,632,91,258,48.1,15.0322
4850,20,413,89,463,45.46,11.0437
4851,11,514,54,368,44.89,12.653
4852,17,697,171,321,39.48,21.9873
4853,7,413,99,302,38.12,13.4316
4854,9,164,29,127,31.51,6.1247
4855,15,448,67,305,58.02,8.8763
4856,10,207,16,174,41.01,5.4373
4857,14,478,101,248,40.47,14.3075
4858,8,413,81,290,51.32,9.6263
4859,12,747,74,301,29.62,27.7181
4860,9,673,89,538,27.21,28.0087
4861,8,478,64,673,51.75,10.4733
4862,16,303,44,632,37.01,9.3761
4863,19,496,110,161,55.59,10.9019
4864,12,729,137,483,38.69,22.3812
4865,9,588,55,794,51.44,12.5003
4866,10,205,42,344,41.31,5.9791
4867,6,273,34,209,26.85,11.4347
4868,13,294,68,710,47.4,7.6368
4869,17,711,60,311,59.25,13.0116
4870,10,373,84,251,48.1,9.5008
4871,8,536,46,670,52.51,11.0832
4872,10,230,46,244,37.55,7.3497
4873,13,465,67,376,52.53,10.1279
4874,14,801,185,258,38.29,25.7501
4875,11,912,98,542,34.76,29.0545
4876,12,951,211,680,49.67,23.3961
4877,7,414,67,220,34.14,14.0893
4878,20,1201,291,189,39.44,37.8258
4879,12,263,54,403,19.28,16.4408
4880,12,773,80,192,36.0,23.6955
4881,12,218,39,177,30.89,8.3207
4882,10,521,101,136,52.81,11.7774
4883,17,838,206,86,50.07,20.8505
4884,17,940,126,307,27.82,38.3124
4885,15,697,131,391,46.4,17.8436
4886,17,381,59,860,47.76,9.2127
4887,18,1208,287,223,37.67,39.6878
4888,12,287,48,606,37.98,8.8199
4889,14,638,79,320,46.32,15.4778
4890,10,376,38,198,36.53,11.3318
4891,14,1342,327,1564,45.01,37.0812
4892,11,698,56,803,40.76,18.4984
4893,9,354,84,190,41.84,10.4693
4894,11,377,63,430,21.8,20.1827
4895,15,576,121,702,52.85,13.1887
4896,12,793,68,432,49.47,17.4046
4897,14,551,87,218,35.15,18.1495
4898,11,406,39,342,44.4,10.0223
4899,15,301,66,369,26.05,14.0902
4900,13,478,50,93,33.73,15.655
4901,16,623,63,163,33.52,20.4672
4902,8,475,69,201,44.82,12.1377
4903,8,189,42,200,47.84,4.829
4904,10,735,102,301,35.54,23.5481
4905,10,209,41,572,44.61,5.6042
4906,17,1352,318,333,52.77,31.6444
4907,14,705,127,198,48.38,17.1978
4908,21,1413,176,512,42.23,37.6306
4909,9,304,57,277,37.13,9.7236
4910,13,479,59,175,42.08,12.7865
4911,12,773,187,344,49.46,19.4101
4912,2,90,12,194,32.97,3.0938
4913,13,379,92,214,34.33,13.7188
4914,10,332,62,650,38.9,10.1285
4915,10,677,99,525,23.91,32.453
4916,13,251,21,482,36.76,7.3994
4917,13,560,101,584,39.85,16.5864
4918,8,453,94,369,38.97,14.0364
4919,16,913,194,327,31.76,34.8578
